"","SbjNum","SbjNam","Date","Duration","Upload","consentimiento","mayor_edad","genero","entidad","parentesco","Q_5_S","prision_preventiva","año_detencion","mes_detención","centro","frecuencia_visita_prev","razon_no_visita_prev_O1","razon_no_visita_prev_O2","razon_no_visita_prev_O3","razon_no_visita_prev_O4","razon_no_visita_prev_O5","razon_no_visita_prev_O6","S_11_5","frecuencia_visita_post","razon_no_visita_post_O1","razon_no_visita_post_O2","razon_no_visita_post_O3","razon_no_visita_post_O4","razon_no_visita_post_O5","razon_no_visita_post_O6","razon_no_visita_post_O7","razon_no_visita_post_O8","razon_no_visita_post_O9","razon_no_visita_post_O10","S_13_9","cierre_centro_O1","cierre_centro_O2","cierre_centro_O3","cierre_centro_O4","cierre_centro_O5","cierre_centro_O6","cierre_centro_O7","cierre_centro_O8","cierre_centro_O9","acceso_recursos","sis_videollamada","sis_videollamada_acceso","cosas_O1","cosas_O2","cosas_O3","cosas_O4","cosas_O5","cosas_O6","cosas_O7","cosas_O8","cosas_O9","cosas_O10","cosas_O11","cosas_O12","cosas_O13","cosas_O14","cosas_O15","costo_cambio","cosas_cambio","horas_traslado","minutos_traslado","traslado_cambio","gasto_visita","gasto_mes","T_situaciones_pago_1","T_situaciones_pago_2","T_situaciones_pago_3","T_situaciones_pago_4","T_situaciones_pago_5","T_situaciones_pago_6","T_situaciones_pago_7","T_situaciones_pago_8","T_situaciones_pago_9","T_medidas_visitas_1","T_medidas_visitas_2","T_medidas_visitas_3","T_medidas_visitas_4","T_medidas_visitas_5","T_medidas_visitas_6","T_medidas_visitas_7","T_medidas_visitas_8","T_medidas_visitas_9","medidas_internos_O1","medidas_internos_O2","medidas_internos_O3","medidas_internos_O4","medidas_internos_O5","medidas_internos_O6","medidas_internos_O7","medidas_internos_O8","medidas_internos_O9","medidas_internos_O10","medidas_internos_O11","medidas_internos_O12","confirmados_covid19","prueba_covid19","resultado_prueba_covid19","sintomas_covid19","informar_autoridades","razon_no_informar_O1","razon_no_informar_O2","razon_no_informar_O3","razon_no_informar_O4","razon_no_informar_O5","razon_no_informar_O6","S_34_5","medidas_positivo_covid19_O1","medidas_positivo_covid19_O2","medidas_positivo_covid19_O3","medidas_positivo_covid19_O4","medidas_positivo_covid19_O5","medidas_positivo_covid19_O6","medidas_positivo_covid19_O7","S_35_6","condiciones_aislamiento_covid19","afectacion_covid19_O1","afectacion_covid19_O2","afectacion_covid19_O3","afectacion_covid19_O4","afectacion_covid19_O5","afectacion_covid19_O6","afectacion_covid19_O7","afectacion_covid19_O8","afectacion_covid19_O9","afectacion_covid19_O10","S_37_9","servicio_medico","T_acceso_justicia_1","T_acceso_justicia_2","T_acceso_justicia_3","T_acceso_justicia_4","T_acceso_justicia_5","T_problemas_1","T_problemas_2","T_problemas_3","T_problemas_4","T_problemas_5","T_problemas_6","T_problemas_7","T_problemas_8","problemas_salud_O1","problemas_salud_O2","problemas_salud_O3","problemas_salud_O4","problemas_salud_O5","problemas_salud_O6","problemas_salud_O7","problemas_salud_O8","problemas_salud_O9","S_42_8","problemas_cambio","info_cambio","corrupcion_cambio","info_salud","medios_O1","medios_O2","medios_O3","medios_O4","medios_O5","medios_O6","medios_O7","S_47_6","hijos","ocupacion_O1","ocupacion_O2","ocupacion_O3","ocupacion_O4","ocupacion_O5","ocupacion_O6","ocupacion_O7","ocupacion_O8","ocupacion_O9","ocupacion_O10","ocupacion_O11","ocupacion_O12","ocupacion_O13","ocupacion_O14","ocupacion_O15","ocupacion_O16","ocupacion_O17","S_49_16","trabajo","razon_sin_trabajo","Q_51_S","ingresos","adicional","Q_53_S","salida_entidad","salida_consentimiento","salida","fecha","day"
"52",141743730,"campo",2021-02-18 22:39:23,1899-12-31 00:13:09,2021-02-18 22:54:39,1,1,2,15,1,NA,2,2017,9,2,3,-1,-1,-1,-1,-1,-1,NA,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,3,4,5,6,7,-1,-1,-1,-1,2,-1,1,6,8,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,2,10,2,1500,6000,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,1,1,-1,-1,-1,-1,-1,-1,NA,4,-1,-1,-1,-1,-1,-1,NA,-1,1,6,7,0,-1,-1,-1,-1,-1,-1,NA,3,1,1,1,1,1,1,1,2,2,1,2,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,1,1,2,2,4,-1,-1,-1,-1,-1,NA,2,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,1,NA,2,1,"Que se pueda acceder con la comida y no qur despues de visita tienes que volver a formarte ah dejarle sus barco (cosas personales y comida) ya que siempre es un desastre en cambio si accedemos nosotros con las cosas personales y comida es mas facil y no estamos en contacto con mas personas exponiendonos al virus covid19 .",-1,-1,-1,2021-02-18,"2021-02-18"
"53",141744252,"campo",2021-02-18 23:05:59,1899-12-31 00:31:10,2021-02-18 23:39:15,1,1,2,14,4,NA,1,2020,11,2,3,-1,-1,-1,-1,-1,-1,NA,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,1,3,4,5,6,7,11,13,-1,-1,-1,-1,-1,-1,-1,3,2,2,30,2,99,99,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,99,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,99,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,99,1,99,99,99,99,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,99,1,99,99,99,-1,-1,-1,-1,-1,-1,NA,99,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,1,NA,2,99,NA,-1,-1,-1,2021-02-18,"2021-02-18"
"54",141744305,"campo",2021-02-18 23:28:09,1899-12-31 00:14:46,2021-02-18 23:45:29,1,1,2,9,4,NA,2,2017,3,2,3,-1,-1,-1,-1,-1,-1,NA,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,2,3,5,6,7,-1,-1,-1,-1,2,-1,1,6,7,10,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,0,3,700,2800,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,6,8,9,-1,-1,-1,-1,-1,-1,-1,2,2,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,4,5,-1,-1,-1,-1,-1,-1,NA,3,1,1,2,2,4,5,-1,-1,-1,-1,NA,3,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,-1,NA,2,2,NA,-1,-1,-1,2021-02-18,"2021-02-18"
"55",141744312,"campo",2021-02-18 22:56:41,1899-12-31 00:47:51,2021-02-18 23:46:41,1,1,2,15,4,NA,2,2018,4,2,3,-1,-1,-1,-1,-1,-1,NA,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,2,3,4,5,6,7,-1,-1,-1,2,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,0,40,1,1500,6000,1,1,2,1,1,2,1,2,1,2,1,1,1,1,1,2,2,2,6,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,1,1,-1,-1,-1,-1,-1,-1,NA,4,-1,-1,-1,-1,-1,-1,NA,-1,3,4,6,7,9,-1,-1,-1,-1,-1,"No le dieron atención médica yo lo supe después",3,1,1,1,1,1,1,1,2,2,1,2,2,2,1,5,-1,-1,-1,-1,-1,-1,-1,NA,1,1,1,2,2,-1,-1,-1,-1,-1,-1,NA,99,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,2,NA,2,1,"Quisiera que revisaran ese penal de cuautitlan México es pura contrucción",-1,-1,-1,2021-02-18,"2021-02-18"
"56",141744493,"campo",2021-02-18 23:44:00,1899-12-31 00:15:17,2021-02-19 00:01:24,1,1,2,15,1,NA,1,2021,6,2,3,-1,-1,-1,-1,-1,-1,NA,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,4,5,7,-1,-1,-1,-1,-1,-1,99,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,0,0,2,99,1500,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,2,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,1,1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1,4,5,6,7,-1,-1,-1,-1,NA,3,3,1,1,3,4,-1,-1,-1,-1,-1,NA,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,5,NA,1,2,NA,-1,-1,-1,2021-02-18,"2021-02-18"
"57",141744706,"campo",2021-02-18 23:57:48,1899-12-31 00:19:05,2021-02-19 00:19:00,1,1,2,15,2,NA,2,2006,6,2,3,-1,-1,-1,-1,-1,-1,NA,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,3,5,7,-1,-1,-1,-1,-1,-1,1,1,1,4,6,7,8,9,10,11,13,-1,-1,-1,-1,-1,-1,1,1,4,30,2,1500,6000,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,1,1,-1,-1,-1,-1,-1,-1,NA,4,-1,-1,-1,-1,-1,-1,NA,-1,1,2,6,0,-1,-1,-1,-1,-1,-1,NA,2,1,1,1,2,2,2,2,1,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,2,1,2,4,5,-1,-1,-1,-1,-1,NA,3,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,5,NA,2,2,NA,-1,-1,-1,2021-02-18,"2021-02-18"
"58",141744810,"campo",2021-02-19 00:13:00,1899-12-31 00:12:11,2021-02-19 00:27:22,1,1,2,10,1,NA,99,2010,3,1,6,-1,-1,-1,-1,-1,-1,NA,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,4,-1,-1,-1,-1,-1,-1,-1,1,2,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,30,-1,1000,2000,2,2,1,2,2,2,2,2,2,1,99,99,99,99,99,99,99,99,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,1,1,-1,-1,-1,-1,-1,-1,NA,4,-1,-1,-1,-1,-1,-1,NA,-1,4,6,7,-1,-1,-1,-1,-1,-1,-1,NA,99,2,2,1,1,1,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,1,99,2,4,5,-1,-1,-1,-1,-1,NA,2,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"Empleada",2,-1,NA,2,2,NA,-1,-1,-1,2021-02-19,"2021-02-19"
"59",141745046,"campo",2021-02-19 00:17:42,1899-12-31 00:21:06,2021-02-19 00:40:56,1,1,2,9,1,NA,2,2020,6,2,3,-1,-1,-1,-1,-1,-1,NA,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,3,7,-1,-1,-1,-1,-1,-1,-1,2,-1,1,2,4,6,7,8,10,-1,-1,-1,-1,-1,-1,-1,-1,1,3,58,30,3,500,99,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,1,1,1,1,1,2,2,2,2,1,2,2,2,1,4,5,8,-1,-1,-1,-1,-1,"Estrés",1,1,1,2,1,2,4,-1,-1,-1,-1,NA,0,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,-1,NA,2,2,NA,-1,-1,-1,2021-02-19,"2021-02-19"
"60",141745361,"campo",2021-02-19 00:26:01,1899-12-31 00:28:09,2021-02-19 00:56:19,1,1,2,14,9,NA,2,2016,12,1,7,-1,-1,-1,-1,-1,-1,NA,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,0,45,2,300,99,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,99,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,1,1,1,1,1,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,3,3,99,1,2,4,-1,-1,-1,-1,NA,1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,2,NA,3,2,NA,-1,-1,-1,2021-02-19,"2021-02-19"
"61",141745404,"campo",2021-02-19 00:42:35,1899-12-31 00:16:04,2021-02-19 01:00:46,1,1,0,14,9,NA,1,2020,10,2,1,-1,-1,-1,-1,-1,-1,NA,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,2,3,4,5,6,7,-1,-1,-1,1,2,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,30,-1,99,99,99,2,2,2,2,2,2,2,2,99,99,99,99,99,99,99,99,99,1,2,3,4,5,6,7,8,9,-1,-1,-1,2,2,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,99,99,99,99,99,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,99,1,0,2,5,6,-1,-1,-1,-1,-1,"Los noticieros",99,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,1,NA,1,2,NA,-1,-1,-1,2021-02-19,"2021-02-19"
"62",141746039,"campo",2021-02-19 01:28:00,1899-12-31 00:13:19,2021-02-19 01:43:24,1,1,2,9,3,NA,2,2012,10,1,7,-1,-1,-1,-1,-1,-1,NA,1,1,2,3,5,-1,-1,-1,-1,-1,-1,NA,1,2,3,-1,-1,-1,-1,-1,-1,1,1,1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,0,-1,4500,800,2,2,2,2,2,2,2,2,2,99,99,99,99,99,99,99,99,99,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,99,-1,99,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,99,1,99,2,1,99,2,2,2,2,2,2,2,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,1,99,2,3,4,-1,-1,-1,-1,-1,NA,3,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,-1,NA,2,2,NA,-1,-1,-1,2021-02-19,"2021-02-19"
"63",141751637,"campo",2021-02-19 04:53:25,1899-12-31 00:33:55,2021-02-19 05:29:28,1,1,2,16,4,NA,1,99,6,1,7,-1,-1,-1,-1,-1,-1,NA,1,1,3,5,8,-1,-1,-1,-1,-1,-1,NA,1,2,3,5,6,7,-1,-1,-1,1,2,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,0,-1,4000,5400,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,99,99,99,1,4,6,9,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,1,1,-1,-1,-1,-1,-1,-1,NA,6,-1,-1,-1,-1,-1,-1,"Se curo solo con agua y ejercicios porqué no los atienden son miles en ese CPS",-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,1,1,1,1,1,1,1,2,2,1,1,2,1,1,4,-1,-1,-1,-1,-1,-1,-1,NA,3,1,3,2,6,-1,-1,-1,-1,-1,-1,"Por medio del grupo de what sap",3,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,8,"Cerraron la escuela y yo vendía desayunos fuera de la escuela",1,1,"Gracias por esta entrevista",-1,-1,-1,2021-02-19,"2021-02-19"
"64",141754855,"campo",2021-02-19 07:07:34,1899-12-31 00:26:27,2021-02-19 07:36:08,1,1,2,9,4,NA,2,2014,9,99,3,-1,-1,-1,-1,-1,-1,NA,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,2,3,4,5,6,-1,-1,-1,-1,99,-1,1,3,4,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,2,1,45,2,800,1600,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,2,3,4,6,8,-1,-1,-1,-1,-1,-1,99,99,-1,99,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,99,99,1,99,99,2,2,2,2,1,2,2,2,4,8,-1,-1,-1,-1,-1,-1,-1,"Artritis reumatoide",3,1,99,1,4,-1,-1,-1,-1,-1,-1,NA,2,7,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,7,NA,1,2,NA,-1,-1,-1,2021-02-19,"2021-02-19"
"65",141757408,"campo",2021-02-19 08:32:32,1899-12-31 00:15:28,2021-02-19 08:50:06,1,1,2,24,3,NA,1,2019,7,2,4,-1,-1,-1,-1,-1,-1,NA,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,2,3,4,5,7,-1,-1,-1,-1,2,-1,1,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,30,1,500,99,2,1,2,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,4,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,2,2,1,2,1,2,2,1,2,1,1,1,2,5,6,-1,-1,-1,-1,-1,-1,-1,NA,1,1,1,2,5,-1,-1,-1,-1,-1,-1,NA,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,4,NA,2,2,NA,-1,-1,-1,2021-02-19,"2021-02-19"
"66",141760149,"campo",2021-02-19 09:38:19,1899-12-31 00:18:21,2021-02-19 09:58:50,1,1,2,14,1,NA,1,2020,2,2,5,-1,-1,-1,-1,-1,-1,NA,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,3,5,6,7,-1,-1,-1,-1,-1,2,-1,1,4,5,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,59,3,600,2400,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,2,3,4,5,-1,-1,-1,-1,-1,-1,-1,2,2,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,1,1,1,1,1,2,2,1,2,1,2,2,1,1,4,-1,-1,-1,-1,-1,-1,-1,NA,3,1,3,1,2,5,-1,-1,-1,-1,-1,NA,3,5,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,4,NA,2,1,"Q ya nos resuelvan los preo esos de nuestros internos",-1,-1,-1,2021-02-19,"2021-02-19"
"67",141762030,"campo",2021-02-19 10:20:31,1899-12-31 00:20:13,2021-02-19 10:42:55,1,1,1,15,3,NA,2,2020,1,1,3,-1,-1,-1,-1,-1,-1,NA,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,5,-1,-1,-1,-1,-1,-1,-1,-1,99,2,-1,1,2,6,7,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,30,-1,99,99,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,2,2,1,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,1,1,1,1,1,2,2,2,2,2,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,1,3,2,2,4,-1,-1,-1,-1,-1,NA,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,-1,NA,2,99,NA,-1,-1,-1,2021-02-19,"2021-02-19"
"68",141764693,"campo",2021-02-19 11:29:10,1899-12-31 00:15:30,2021-02-19 11:46:51,1,1,1,16,3,NA,1,2011,3,1,7,-1,-1,-1,-1,-1,-1,NA,1,1,3,5,-1,-1,-1,-1,-1,-1,-1,NA,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,50,-1,5000,1200,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,3,4,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,1,2,1,1,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,99,1,99,2,3,4,-1,-1,-1,-1,-1,NA,99,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,1,NA,1,2,NA,-1,-1,-1,2021-02-19,"2021-02-19"
"69",141767051,"campo",2021-02-19 12:42:08,1899-12-31 00:15:33,2021-02-19 12:59:49,1,1,1,13,3,NA,2,2019,6,99,4,-1,-1,-1,-1,-1,-1,NA,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,4,6,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,2,59,30,2,1500,6000,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,7,8,9,10,-1,-1,99,99,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,99,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,2,3,2,99,-1,-1,-1,-1,-1,-1,NA,2,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,-1,NA,3,2,NA,-1,-1,-1,2021-02-19,"2021-02-19"
"70",141777531,"campo",2021-02-19 18:01:44,1899-12-31 00:10:50,2021-02-19 18:14:44,1,1,2,15,3,NA,2,2017,11,2,3,-1,-1,-1,-1,-1,-1,NA,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,5,6,-1,-1,-1,-1,-1,-1,2,2,-1,1,2,4,6,7,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,15,-1,700,2500,1,1,2,1,2,2,2,2,1,1,2,1,1,1,1,2,2,1,5,6,8,9,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,1,1,-1,-1,-1,-1,-1,-1,NA,4,-1,-1,-1,-1,-1,-1,NA,-1,4,6,0,-1,-1,-1,-1,-1,-1,-1,NA,2,1,99,2,99,99,2,2,2,1,1,2,1,2,1,4,-1,-1,-1,-1,-1,-1,-1,NA,1,1,1,2,4,-1,-1,-1,-1,-1,-1,NA,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,4,NA,2,2,NA,-1,-1,-1,2021-02-19,"2021-02-19"
"71",141782121,"campo",2021-02-19 21:58:37,1899-12-31 00:17:39,2021-02-19 22:18:24,1,1,2,15,4,NA,1,2019,9,2,3,-1,-1,-1,-1,-1,-1,NA,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,1,2,3,5,7,-1,-1,-1,-1,-1,2,-1,1,2,4,6,7,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,30,3,1000,4000,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,6,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,99,2,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,3,1,1,1,1,1,99,99,99,99,99,99,99,99,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,99,1,1,2,99,-1,-1,-1,-1,-1,-1,NA,3,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,-1,NA,3,99,NA,-1,-1,-1,2021-02-19,"2021-02-19"
"72",141783480,"campo",2021-02-19 23:46:36,1899-12-31 00:23:16,2021-02-20 00:11:57,1,1,2,15,2,NA,2,2019,7,2,3,-1,-1,-1,-1,-1,-1,NA,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,3,4,5,6,7,-1,-1,-1,-1,2,-1,1,3,4,6,7,10,11,-1,-1,-1,-1,-1,-1,-1,-1,1,3,2,0,1,800,4000,2,1,2,1,1,99,1,1,1,2,1,1,1,2,1,1,2,2,88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,-1,2,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,1,1,1,1,1,1,2,2,2,1,2,2,2,1,5,8,-1,-1,-1,-1,-1,-1,"Infa",1,1,1,2,2,-1,-1,-1,-1,-1,-1,NA,2,7,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,2,-1,NA,2,2,NA,-1,-1,-1,2021-02-19,"2021-02-19"
